Div;Season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HomeBookmaker;DrawBookmaker;AwayBookmaker;avg_home_spectator;avg_away_spectator
SP1;05_06;2006-05-07 00:00:00;Real Madrid;Villarreal;3;3;D;1;2;A;1.55;3.5;5.5;71934;18211
SP1;05_06;2006-05-07 00:00:00;Santander;Osasuna;2;1;H;0;0;D;2.7;3.1;2.4;13452;14967
SP1;05_06;2006-05-07 00:00:00;Sociedad;Celta;2;2;D;2;1;H;2.5;3.2;2.5;21090;15319
SP1;05_06;2006-05-07 00:00:00;Zaragoza;Alaves;3;0;H;0;0;D;2.3;3.2;2.5;30947;11472
SP1;05_06;2006-05-13 00:00:00;Alaves;La Coruna;1;0;H;0;0;D;2.0;3.3;3.0;11472;21684
SP1;05_06;2006-05-13 00:00:00;Ath Madrid;Betis;1;1;D;1;0;H;1.85;3.1;3.6;42579;33263
SP1;05_06;2006-05-13 00:00:00;Cadiz;Malaga;5;0;H;1;0;H;1.75;3.1;4.2;12524;22053
SP1;05_06;2006-05-13 00:00:00;Celta;Getafe;1;0;H;1;0;H;1.9;3.1;3.5;15319;12811
SP1;05_06;2006-05-13 00:00:00;Espanol;Sociedad;1;0;H;0;0;D;1.55;3.3;5.2;24067;21090
SP1;05_06;2006-05-13 00:00:00;Mallorca;Zaragoza;3;1;H;1;1;D;2.1;3.0;3.1;15399;30947
SP1;05_06;2006-05-13 00:00:00;Sevilla;Barcelona;3;2;H;2;2;D;1.9;3.2;3.4;39526;73357
SP1;05_06;2006-05-13 00:00:00;Villarreal;Santander;2;0;H;1;0;H;1.6;3.3;4.8;18211;13452
SP1;05_06;2006-05-16 00:00:00;Osasuna;Valencia;2;1;H;0;0;D;2.5;3.3;2.5;14967;42442
SP1;05_06;2006-05-16 00:00:00;Sevilla;Real Madrid;4;3;H;4;2;H;2.4;3.3;2.6;39526;71934
SP1;05_06;2006-05-20 00:00:00;Ath Bilbao;Barcelona;3;1;H;0;1;A;2.4;3.0;2.6;32427;73357
